Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI,Date,Time
2022-09-10 11:00:00,433.92,0.56,3.9,55.07,6.38,8.24,14.29,2.75,1,2022-09-10,11:00:00
2022-09-10 12:00:00,413.89,0.46,2.59,65.09,4.89,7.1,12.84,2.6,1,2022-09-10,12:00:00
2022-09-10 13:00:00,390.53,0.39,1.99,63.66,3.25,5.98,11.82,2.28,1,2022-09-10,13:00:00
2022-09-10 14:00:00,383.85,0.38,2.01,57.94,2.41,5.28,11.12,2.15,1,2022-09-10,14:00:00
2022-09-10 15:00:00,383.85,0.37,2.08,52.93,2.06,4.93,10.52,2.12,1,2022-09-10,15:00:00
2022-09-10 16:00:00,393.87,0.4,2.59,47.92,2.09,5.2,11.26,2.34,1,2022-09-10,16:00:00
2022-09-10 17:00:00,420.57,0.36,4.03,42.92,2.35,6.08,13.66,2.63,1,2022-09-10,17:00:00
2022-09-10 18:00:00,440.6,0.08,5.57,38.98,2.53,6.84,15.74,2.72,1,2022-09-10,18:00:00
2022-09-10 19:00:00,460.62,0.0,5.91,38.98,2.86,7.67,17.32,2.94,1,2022-09-10,19:00:00
2022-09-10 20:00:00,460.62,0.0,5.57,40.77,3.07,8.32,18.32,3.04,1,2022-09-10,20:00:00
2022-09-10 21:00:00,447.27,0.0,5.14,42.56,3.31,8.94,18.93,2.91,1,2022-09-10,21:00:00
2022-09-10 22:00:00,440.6,0.0,5.31,42.2,4.05,9.93,19.55,2.91,1,2022-09-10,22:00:00
2022-09-10 23:00:00,427.25,0.0,5.65,40.05,5.01,10.48,19.55,2.69,2,2022-09-10,23:00:00
2022-09-11 00:00:00,393.87,0.0,5.65,37.19,6.08,10.59,19.22,2.22,2,2022-09-11,00:00:00
2022-09-11 01:00:00,370.5,0.0,5.83,35.05,7.75,11.59,20.68,1.92,2,2022-09-11,01:00:00
2022-09-11 02:00:00,367.16,0.0,6.43,32.9,9.78,13.3,23.58,1.87,2,2022-09-11,02:00:00
2022-09-11 03:00:00,377.18,0.0,6.94,31.11,10.85,15.02,26.83,2.06,2,2022-09-11,03:00:00
2022-09-11 04:00:00,407.22,0.0,7.63,28.25,10.85,16.87,30.98,2.6,2,2022-09-11,04:00:00
2022-09-11 05:00:00,447.27,0.01,8.57,23.96,10.13,18.48,35.32,3.39,3,2022-09-11,05:00:00
2022-09-11 06:00:00,500.68,0.03,9.6,18.95,8.94,19.33,38.88,4.37,3,2022-09-11,06:00:00
2022-09-11 07:00:00,620.84,0.5,11.82,14.48,8.46,21.24,43.84,6.02,3,2022-09-11,07:00:00
2022-09-11 08:00:00,694.27,1.79,11.48,20.21,7.99,21.18,44.22,6.9,3,2022-09-11,08:00:00
2022-09-11 09:00:00,627.52,1.37,8.91,36.12,6.97,17.98,37.8,6.84,3,2022-09-11,09:00:00
2022-09-11 10:00:00,440.6,0.47,5.01,46.49,4.77,11.1,21.7,3.77,2,2022-09-11,10:00:00
2022-09-11 11:00:00,427.25,0.4,4.46,53.64,5.3,10.29,19.36,3.58,2,2022-09-11,11:00:00
2022-09-11 12:00:00,427.25,0.36,4.07,63.66,6.5,10.66,20.17,3.32,2,2022-09-11,12:00:00
2022-09-11 13:00:00,413.89,0.31,3.68,71.53,6.85,10.4,20.1,2.75,2,2022-09-11,13:00:00
2022-09-11 14:00:00,410.56,0.27,3.86,77.25,6.91,10.25,20.34,2.53,2,2022-09-11,14:00:00
2022-09-11 15:00:00,410.56,0.22,4.11,81.54,6.62,10.0,20.79,2.41,2,2022-09-11,15:00:00
2022-09-11 16:00:00,433.92,0.17,4.93,74.39,5.72,9.44,21.34,2.72,2,2022-09-11,16:00:00
2022-09-11 17:00:00,467.3,0.1,6.51,59.37,4.59,8.89,21.13,3.01,2,2022-09-11,17:00:00
2022-09-11 18:00:00,494.0,0.02,7.63,46.49,3.81,8.35,19.96,3.1,1,2022-09-11,18:00:00
2022-09-11 19:00:00,507.35,0.0,7.45,40.41,3.55,7.88,18.8,3.39,1,2022-09-11,19:00:00
2022-09-11 20:00:00,494.0,0.0,6.25,37.91,3.31,7.32,17.57,3.39,1,2022-09-11,20:00:00
2022-09-11 21:00:00,467.3,0.0,5.14,37.19,2.95,6.56,16.32,3.07,1,2022-09-11,21:00:00
2022-09-11 22:00:00,453.95,0.0,4.67,37.19,2.74,6.29,16.06,2.88,1,2022-09-11,22:00:00
2022-09-11 23:00:00,447.27,0.0,4.46,38.27,2.62,6.12,16.17,2.69,1,2022-09-11,23:00:00
2022-09-12 00:00:00,420.57,0.0,3.86,39.7,2.35,5.48,15.25,2.31,1,2022-09-12,00:00:00
2022-09-12 01:00:00,427.25,0.0,3.64,40.05,2.71,5.69,15.91,2.69,1,2022-09-12,01:00:00
2022-09-12 02:00:00,440.6,0.0,3.51,40.41,3.01,5.94,16.54,2.94,1,2022-09-12,02:00:00
2022-09-12 03:00:00,453.95,0.0,3.64,40.05,3.4,6.23,17.04,3.17,1,2022-09-12,03:00:00
2022-09-12 04:00:00,467.3,0.0,4.03,39.34,4.05,6.79,17.96,3.32,1,2022-09-12,04:00:00
2022-09-12 05:00:00,487.33,0.0,5.01,36.84,5.66,8.08,19.99,3.51,1,2022-09-12,05:00:00
2022-09-12 06:00:00,520.71,0.0,6.85,32.9,8.46,10.57,23.6,3.8,2,2022-09-12,06:00:00
2022-09-12 07:00:00,600.81,0.02,10.37,28.25,12.16,14.2,26.3,4.31,2,2022-09-12,07:00:00
2022-09-12 08:00:00,660.9,0.15,13.02,25.39,13.71,15.76,26.67,4.75,2,2022-09-12,08:00:00
2022-09-12 09:00:00,660.9,0.51,12.51,27.54,13.11,15.03,25.25,4.88,2,2022-09-12,09:00:00
2022-09-12 10:00:00,614.17,0.6,10.8,33.26,12.04,13.44,22.47,4.88,2,2022-09-12,10:00:00
2022-09-12 11:00:00,560.76,0.24,9.34,38.27,11.09,11.38,18.64,4.43,2,2022-09-12,11:00:00
2022-09-12 12:00:00,507.35,0.06,7.88,45.78,10.49,9.91,16.18,3.64,1,2022-09-12,12:00:00
2022-09-12 13:00:00,467.3,0.09,6.77,54.36,10.49,9.28,15.0,2.72,1,2022-09-12,13:00:00
2022-09-12 14:00:00,473.98,0.2,6.43,62.94,11.68,10.07,16.1,2.6,2,2022-09-12,14:00:00
2022-09-12 15:00:00,473.98,0.25,5.91,68.66,11.56,10.18,16.68,2.5,2,2022-09-12,15:00:00
2022-09-12 16:00:00,480.65,0.23,6.08,66.52,9.66,10.28,18.61,2.75,2,2022-09-12,16:00:00
2022-09-12 17:00:00,520.71,0.11,7.97,57.22,8.23,10.63,20.52,3.17,2,2022-09-12,17:00:00
2022-09-12 18:00:00,554.08,0.01,9.6,49.35,7.57,10.83,21.89,3.55,2,2022-09-12,18:00:00
2022-09-12 19:00:00,587.46,0.0,9.94,44.7,7.21,11.45,24.41,4.31,2,2022-09-12,19:00:00
2022-09-12 20:00:00,587.46,0.0,9.34,42.2,6.97,12.09,26.29,4.69,2,2022-09-12,20:00:00
2022-09-12 21:00:00,574.11,0.0,8.48,40.41,6.79,12.06,26.79,4.56,2,2022-09-12,21:00:00
2022-09-12 22:00:00,574.11,0.0,8.23,38.27,6.62,11.94,27.15,4.62,2,2022-09-12,22:00:00
2022-09-12 23:00:00,547.41,0.0,7.45,37.19,6.08,10.38,25.69,4.31,2,2022-09-12,23:00:00
2022-09-13 00:00:00,487.33,0.0,6.0,37.19,5.25,8.12,22.35,3.55,2,2022-09-13,00:00:00
2022-09-13 01:00:00,447.27,0.0,4.67,37.91,4.71,6.79,18.03,2.75,1,2022-09-13,01:00:00
2022-09-13 02:00:00,440.6,0.0,4.5,37.19,4.83,6.66,15.51,2.72,1,2022-09-13,02:00:00
2022-09-13 03:00:00,453.95,0.0,4.71,36.12,5.19,6.95,14.93,2.98,1,2022-09-13,03:00:00
2022-09-13 04:00:00,473.98,0.0,5.14,34.69,5.66,7.51,15.58,3.36,1,2022-09-13,04:00:00
2022-09-13 05:00:00,494.0,0.0,5.57,33.26,6.26,8.22,16.96,3.7,1,2022-09-13,05:00:00
2022-09-13 06:00:00,527.38,0.0,6.43,31.47,6.91,9.23,18.82,4.24,1,2022-09-13,06:00:00
2022-09-13 07:00:00,620.84,0.03,9.08,28.25,8.11,11.41,22.04,5.38,2,2022-09-13,07:00:00
2022-09-13 08:00:00,687.6,0.24,11.31,27.18,8.58,12.34,23.72,5.95,2,2022-09-13,08:00:00
2022-09-13 09:00:00,667.57,0.39,10.45,30.04,8.11,11.16,22.17,5.76,2,2022-09-13,09:00:00
2022-09-13 10:00:00,587.46,0.34,8.31,36.84,6.91,9.53,18.23,4.75,1,2022-09-13,10:00:00
2022-09-13 11:00:00,547.41,0.35,6.77,43.63,6.02,8.54,16.22,4.37,1,2022-09-13,11:00:00
2022-09-13 12:00:00,507.35,0.37,5.48,50.07,5.19,7.37,14.79,4.05,1,2022-09-13,12:00:00
2022-09-13 13:00:00,473.98,0.49,3.81,58.65,4.11,6.58,14.37,3.58,1,2022-09-13,13:00:00
2022-09-13 14:00:00,453.95,0.5,3.26,60.08,3.49,5.92,13.68,3.36,1,2022-09-13,14:00:00
2022-09-13 15:00:00,447.27,0.55,2.96,57.94,3.07,5.24,12.76,3.17,1,2022-09-13,15:00:00
2022-09-13 16:00:00,447.27,0.63,3.26,52.21,2.89,4.93,12.58,3.1,1,2022-09-13,16:00:00
2022-09-13 17:00:00,473.98,0.64,4.97,42.56,3.1,5.08,13.24,3.36,1,2022-09-13,17:00:00
2022-09-13 18:00:00,507.35,0.18,7.11,34.33,3.34,5.57,14.12,3.58,1,2022-09-13,18:00:00
2022-09-13 19:00:00,534.06,0.01,7.63,32.19,3.7,6.57,16.22,4.05,1,2022-09-13,19:00:00
2022-09-13 20:00:00,547.41,0.0,7.2,32.19,3.93,7.36,17.71,4.31,1,2022-09-13,20:00:00
2022-09-13 21:00:00,540.73,0.0,6.43,32.54,3.87,7.53,17.87,4.31,1,2022-09-13,21:00:00
2022-09-13 22:00:00,547.41,0.0,6.51,32.19,4.05,7.87,18.25,4.43,1,2022-09-13,22:00:00
2022-09-13 23:00:00,554.08,0.0,6.6,31.47,4.11,7.57,17.71,4.37,1,2022-09-13,23:00:00
2022-09-14 00:00:00,520.71,0.0,6.0,31.47,3.87,6.08,15.63,3.89,1,2022-09-14,00:00:00
2022-09-14 01:00:00,514.03,0.0,6.0,29.68,3.58,5.85,15.47,3.58,1,2022-09-14,01:00:00
2022-09-14 02:00:00,520.71,0.01,6.77,26.46,3.49,6.81,17.15,3.61,1,2022-09-14,02:00:00
2022-09-14 03:00:00,547.41,0.02,7.71,23.6,3.78,8.05,19.12,3.99,1,2022-09-14,03:00:00
2022-09-14 04:00:00,587.46,0.03,8.91,21.28,4.29,9.6,21.7,4.62,2,2022-09-14,04:00:00
2022-09-14 05:00:00,634.19,0.07,10.28,18.42,4.77,11.28,25.02,5.26,2,2022-09-14,05:00:00
2022-09-14 06:00:00,720.98,0.2,12.68,14.31,5.54,14.04,30.57,6.33,2,2022-09-14,06:00:00
2022-09-14 07:00:00,988.01,2.49,17.65,9.21,7.33,22.48,42.28,8.36,3,2022-09-14,07:00:00
2022-09-14 08:00:00,1188.28,6.09,19.02,20.03,8.23,27.8,47.83,8.74,4,2022-09-14,08:00:00
2022-09-14 09:00:00,1054.76,3.44,15.42,49.35,7.87,23.12,40.59,8.99,3,2022-09-14,09:00:00
2022-09-14 10:00:00,527.38,0.77,4.28,60.8,4.17,6.55,14.21,5.32,1,2022-09-14,10:00:00
2022-09-14 11:00:00,494.0,0.64,3.34,66.52,3.87,5.7,12.05,5.0,1,2022-09-14,11:00:00
2022-09-14 12:00:00,487.33,0.57,2.96,72.96,3.93,5.78,11.85,5.07,1,2022-09-14,12:00:00
2022-09-14 13:00:00,487.33,0.54,2.78,73.67,3.76,5.71,11.78,4.88,1,2022-09-14,13:00:00
2022-09-14 14:00:00,487.33,0.59,3.08,68.66,3.7,5.54,11.66,4.81,1,2022-09-14,14:00:00
2022-09-14 15:00:00,480.65,0.66,3.56,60.08,3.61,5.14,10.98,4.56,1,2022-09-14,15:00:00
2022-09-14 16:00:00,520.71,0.68,5.36,48.64,4.23,5.51,12.34,5.26,1,2022-09-14,16:00:00
2022-09-14 17:00:00,580.79,0.45,8.83,35.41,4.77,6.21,14.28,5.57,1,2022-09-14,17:00:00
2022-09-14 18:00:00,620.84,0.08,11.31,27.89,4.77,6.85,15.3,5.38,1,2022-09-14,18:00:00
2022-09-14 19:00:00,634.19,0.02,11.31,26.82,4.89,7.91,16.64,5.57,1,2022-09-14,19:00:00
2022-09-14 20:00:00,627.52,0.01,9.85,28.25,4.95,8.54,17.37,5.57,1,2022-09-14,20:00:00
2022-09-14 21:00:00,600.81,0.01,8.23,29.68,4.71,8.31,17.16,5.26,1,2022-09-14,21:00:00
2022-09-14 22:00:00,600.81,0.01,8.05,28.97,4.77,8.75,17.96,5.38,1,2022-09-14,22:00:00
2022-09-14 23:00:00,620.84,0.01,8.65,27.18,4.95,9.27,19.2,5.51,1,2022-09-14,23:00:00
2022-09-15 00:00:00,600.81,0.01,8.48,26.11,4.83,8.35,18.88,5.07,1,2022-09-15,00:00:00
2022-09-15 01:00:00,560.76,0.01,7.28,25.75,4.53,7.52,17.63,4.56,1,2022-09-15,01:00:00
2022-09-15 02:00:00,520.71,0.01,6.51,25.39,4.35,7.03,16.92,4.43,1,2022-09-15,02:00:00
2022-09-15 03:00:00,514.03,0.01,6.43,25.03,4.53,7.05,17.4,4.62,1,2022-09-15,03:00:00
2022-09-15 04:00:00,540.73,0.01,7.11,22.53,4.77,7.74,18.54,4.62,1,2022-09-15,04:00:00
2022-09-15 05:00:00,580.79,0.04,8.4,17.88,5.13,9.16,20.02,4.75,2,2022-09-15,05:00:00
2022-09-15 06:00:00,647.54,0.17,10.11,13.23,6.38,11.98,23.85,5.38,2,2022-09-15,06:00:00
2022-09-15 07:00:00,867.84,1.37,15.42,5.99,9.54,20.87,35.65,7.47,3,2022-09-15,07:00:00
2022-09-15 08:00:00,1068.12,4.86,18.51,3.62,13.23,29.78,46.85,8.23,4,2022-09-15,08:00:00
2022-09-15 09:00:00,1014.71,4.08,18.51,9.92,15.26,30.95,47.88,8.04,4,2022-09-15,09:00:00
2022-09-15 10:00:00,654.22,1.1,12.34,23.6,12.76,19.95,29.43,5.26,2,2022-09-15,10:00:00
2022-09-15 11:00:00,607.49,0.69,10.97,27.18,11.8,15.57,23.0,5.19,2,2022-09-15,11:00:00
2022-09-15 12:00:00,574.11,0.47,10.37,29.68,12.16,13.28,19.25,4.62,2,2022-09-15,12:00:00
2022-09-15 13:00:00,520.71,0.27,10.02,30.76,11.92,11.15,15.9,3.61,2,2022-09-15,13:00:00
2022-09-15 14:00:00,480.65,0.35,9.42,32.9,11.09,9.73,13.8,3.13,1,2022-09-15,14:00:00
2022-09-15 15:00:00,460.62,0.32,7.88,36.12,8.46,8.04,11.64,2.98,1,2022-09-15,15:00:00
2022-09-15 16:00:00,447.27,0.23,6.94,36.48,5.48,6.37,10.08,3.17,1,2022-09-15,16:00:00
2022-09-15 17:00:00,467.3,0.11,7.88,32.54,4.29,5.73,9.87,3.42,1,2022-09-15,17:00:00
2022-09-15 18:00:00,487.33,0.02,8.65,29.33,3.93,5.89,10.39,3.58,1,2022-09-15,18:00:00
2022-09-15 19:00:00,507.35,0.01,8.57,28.25,4.11,6.9,12.38,4.12,1,2022-09-15,19:00:00
2022-09-15 20:00:00,520.71,0.01,8.05,27.54,4.35,7.93,14.5,4.62,1,2022-09-15,20:00:00
2022-09-15 21:00:00,527.38,0.01,7.63,26.46,4.41,8.45,15.85,4.75,1,2022-09-15,21:00:00
2022-09-15 22:00:00,547.41,0.01,7.88,25.39,4.65,9.22,17.36,5.0,1,2022-09-15,22:00:00
2022-09-15 23:00:00,554.08,0.01,8.05,24.68,4.77,9.26,17.81,4.94,1,2022-09-15,23:00:00
2022-09-16 00:00:00,520.71,0.01,7.54,24.68,4.53,8.1,16.44,4.37,1,2022-09-16,00:00:00
2022-09-16 01:00:00,467.3,0.01,6.0,25.75,4.11,7.36,14.87,3.67,1,2022-09-16,01:00:00
2022-09-16 02:00:00,423.91,0.0,4.71,27.54,3.7,6.74,13.23,3.17,1,2022-09-16,02:00:00
2022-09-16 03:00:00,400.54,0.0,3.98,28.97,3.4,6.0,12.29,2.98,1,2022-09-16,03:00:00
2022-09-16 04:00:00,390.53,0.0,3.68,30.04,3.25,5.68,13.06,3.13,1,2022-09-16,04:00:00
2022-09-16 05:00:00,403.88,0.0,3.98,30.4,3.49,6.05,14.42,3.48,1,2022-09-16,05:00:00
2022-09-16 06:00:00,433.92,0.0,4.71,30.04,3.81,6.86,15.51,3.93,1,2022-09-16,06:00:00
2022-09-16 07:00:00,507.35,0.03,7.2,28.61,4.59,8.86,17.5,4.69,1,2022-09-16,07:00:00
2022-09-16 08:00:00,567.44,0.29,8.91,28.25,4.95,9.69,18.42,5.0,1,2022-09-16,08:00:00
2022-09-16 09:00:00,540.73,0.5,7.63,32.19,4.59,9.03,17.93,4.81,1,2022-09-16,09:00:00
2022-09-16 10:00:00,453.95,0.35,5.31,36.48,3.37,7.47,15.33,3.7,1,2022-09-16,10:00:00
2022-09-16 11:00:00,433.92,0.28,4.63,37.55,3.13,6.97,14.41,3.51,1,2022-09-16,11:00:00
2022-09-16 12:00:00,420.57,0.25,4.24,37.55,2.92,6.42,13.14,3.26,1,2022-09-16,12:00:00
2022-09-16 13:00:00,410.56,0.32,3.6,38.98,2.59,5.78,11.42,2.94,1,2022-09-16,13:00:00
2022-09-16 14:00:00,413.89,0.36,3.6,38.98,2.59,5.68,10.84,2.94,1,2022-09-16,14:00:00
2022-09-16 15:00:00,417.23,0.38,3.73,37.91,2.62,5.83,11.23,2.98,1,2022-09-16,15:00:00
2022-09-16 16:00:00,440.6,0.34,4.5,36.12,2.86,6.79,14.16,3.29,1,2022-09-16,16:00:00
2022-09-16 17:00:00,480.65,0.23,6.25,32.54,3.19,7.78,16.91,3.55,1,2022-09-16,17:00:00
2022-09-16 18:00:00,514.03,0.05,7.71,29.33,3.43,8.56,18.17,3.67,1,2022-09-16,18:00:00
2022-09-16 19:00:00,540.73,0.01,7.88,28.25,3.76,9.88,20.07,4.02,2,2022-09-16,19:00:00
2022-09-16 20:00:00,574.11,0.01,7.71,27.89,4.11,11.28,22.34,4.43,2,2022-09-16,20:00:00
2022-09-16 21:00:00,580.79,0.01,7.28,27.89,4.23,12.02,23.95,4.56,2,2022-09-16,21:00:00
2022-09-16 22:00:00,600.81,0.01,7.45,27.18,4.47,12.75,25.2,4.88,2,2022-09-16,22:00:00
2022-09-16 23:00:00,607.49,0.01,7.54,26.46,4.59,12.13,24.4,4.94,2,2022-09-16,23:00:00
2022-09-17 00:00:00,580.79,0.01,6.94,26.46,4.41,10.24,21.81,4.56,2,2022-09-17,00:00:00
2022-09-17 01:00:00,527.38,0.0,5.27,27.18,3.61,8.15,18.55,3.64,1,2022-09-17,01:00:00
2022-09-17 02:00:00,494.0,0.0,4.63,27.18,3.16,6.68,15.72,3.26,1,2022-09-17,02:00:00
2022-09-17 03:00:00,500.68,0.0,4.71,26.11,3.31,6.13,14.67,3.45,1,2022-09-17,03:00:00
2022-09-17 04:00:00,520.71,0.01,5.14,24.68,3.73,6.07,15.05,3.89,1,2022-09-17,04:00:00
2022-09-17 05:00:00,547.41,0.01,6.0,22.35,4.35,6.57,16.49,4.5,1,2022-09-17,05:00:00
2022-09-17 06:00:00,594.14,0.02,7.63,19.13,5.48,7.84,18.96,5.32,1,2022-09-17,06:00:00
2022-09-17 07:00:00,707.63,0.25,11.31,14.84,7.87,11.64,23.28,6.4,2,2022-09-17,07:00:00
2022-09-17 08:00:00,767.71,1.2,12.68,17.52,10.25,15.73,26.7,6.27,2,2022-09-17,08:00:00
2022-09-17 09:00:00,700.95,1.37,10.62,29.68,11.44,16.59,25.82,5.57,2,2022-09-17,09:00:00
2022-09-17 10:00:00,540.73,0.86,6.6,41.84,8.94,12.47,18.28,3.17,2,2022-09-17,10:00:00
2022-09-17 11:00:00,507.35,0.64,5.18,50.07,7.75,10.36,15.26,3.04,2,2022-09-17,11:00:00
2022-09-17 12:00:00,494.0,0.5,4.24,57.94,7.03,9.46,14.16,2.88,1,2022-09-17,12:00:00
2022-09-17 13:00:00,473.98,0.47,3.34,64.37,6.08,8.92,13.87,2.53,1,2022-09-17,13:00:00
2022-09-17 14:00:00,467.3,0.45,3.08,67.23,5.19,8.33,13.69,2.53,1,2022-09-17,14:00:00
2022-09-17 15:00:00,460.62,0.48,2.96,63.66,4.11,7.38,13.14,2.72,1,2022-09-17,15:00:00
2022-09-17 16:00:00,467.3,0.5,3.51,54.36,3.37,6.98,13.71,3.01,1,2022-09-17,16:00:00
2022-09-17 17:00:00,473.98,0.39,4.97,41.13,3.01,7.0,14.82,3.13,1,2022-09-17,17:00:00
2022-09-17 18:00:00,480.65,0.06,6.08,31.47,2.8,7.16,15.03,2.94,1,2022-09-17,18:00:00
2022-09-17 19:00:00,473.98,0.01,5.83,28.97,2.74,7.45,14.89,2.94,1,2022-09-17,19:00:00
2022-09-17 20:00:00,467.3,0.01,5.23,28.61,2.77,7.58,14.69,2.98,1,2022-09-17,20:00:00
2022-09-17 21:00:00,460.62,0.0,4.67,28.97,2.68,7.58,14.74,2.94,1,2022-09-17,21:00:00
2022-09-17 22:00:00,467.3,0.0,4.67,29.33,2.74,7.82,15.42,3.01,1,2022-09-17,22:00:00
2022-09-17 23:00:00,460.62,0.0,4.63,29.68,2.71,7.77,15.88,2.88,1,2022-09-17,23:00:00
2022-09-18 00:00:00,440.6,0.0,4.2,30.04,2.53,7.12,15.53,2.53,1,2022-09-18,00:00:00
2022-09-18 01:00:00,427.25,0.0,3.73,30.04,2.5,6.97,15.77,2.37,1,2022-09-18,01:00:00
2022-09-18 02:00:00,427.25,0.0,3.9,28.61,2.89,7.51,16.49,2.41,1,2022-09-18,02:00:00
2022-09-18 03:00:00,433.92,0.0,4.54,26.82,3.87,9.04,18.58,2.47,1,2022-09-18,03:00:00
2022-09-18 04:00:00,440.6,0.01,5.57,24.68,5.78,11.49,21.92,2.47,2,2022-09-18,04:00:00
2022-09-18 05:00:00,453.95,0.01,7.03,22.53,8.7,14.39,25.83,2.41,2,2022-09-18,05:00:00
2022-09-18 06:00:00,473.98,0.02,8.4,20.38,11.21,17.17,29.61,2.47,2,2022-09-18,06:00:00
2022-09-18 07:00:00,520.71,0.13,10.11,18.42,12.52,19.14,30.91,3.04,2,2022-09-18,07:00:00
2022-09-18 08:00:00,554.08,0.82,10.02,20.03,11.8,18.15,28.45,3.51,2,2022-09-18,08:00:00
2022-09-18 09:00:00,514.03,1.19,8.14,27.18,10.25,14.67,23.18,3.51,2,2022-09-18,09:00:00
2022-09-18 10:00:00,453.95,0.92,6.0,35.76,8.34,12.08,18.16,2.82,2,2022-09-18,10:00:00
2022-09-18 11:00:00,427.25,0.68,5.27,41.48,7.99,11.03,15.98,2.56,2,2022-09-18,11:00:00
2022-09-18 12:00:00,403.88,0.51,4.76,48.64,8.11,10.94,15.61,2.18,2,2022-09-18,12:00:00
2022-09-18 13:00:00,380.52,0.35,4.24,54.36,7.87,10.73,15.32,1.63,2,2022-09-18,13:00:00
2022-09-18 14:00:00,377.18,0.22,4.28,59.37,8.11,10.67,15.12,1.39,2,2022-09-18,14:00:00
2022-09-18 15:00:00,380.52,0.1,4.24,61.51,7.99,10.42,14.82,1.25,2,2022-09-18,15:00:00
2022-09-18 16:00:00,400.54,0.06,4.37,60.8,7.15,9.88,14.55,1.44,1,2022-09-18,16:00:00
2022-09-18 17:00:00,440.6,0.05,5.48,55.79,7.21,10.05,15.45,1.84,2,2022-09-18,17:00:00
2022-09-18 18:00:00,473.98,0.01,6.94,50.07,8.11,10.86,16.8,2.15,2,2022-09-18,18:00:00
2022-09-18 19:00:00,514.03,0.0,7.97,46.49,9.3,12.13,18.18,2.56,2,2022-09-18,19:00:00
2022-09-18 20:00:00,547.41,0.0,8.4,44.35,10.13,13.16,19.18,2.85,2,2022-09-18,20:00:00
2022-09-18 21:00:00,554.08,0.0,8.48,41.84,10.73,13.58,19.66,2.79,2,2022-09-18,21:00:00
2022-09-18 22:00:00,567.44,0.0,9.17,38.27,11.44,14.4,21.06,3.01,2,2022-09-18,22:00:00
2022-09-18 23:00:00,574.11,0.0,10.11,33.62,12.28,15.33,22.42,3.04,2,2022-09-18,23:00:00
2022-09-19 00:00:00,567.44,0.0,10.45,29.68,12.04,15.51,22.41,2.79,2,2022-09-19,00:00:00
2022-09-19 01:00:00,580.79,0.0,10.54,26.11,10.97,16.12,23.88,3.39,2,2022-09-19,01:00:00
2022-09-19 02:00:00,594.14,0.01,10.11,22.89,9.42,16.22,24.91,3.77,2,2022-09-19,02:00:00
2022-09-19 03:00:00,600.81,0.02,9.51,20.56,8.11,15.43,24.57,3.93,2,2022-09-19,03:00:00
2022-09-19 04:00:00,614.17,0.03,9.0,18.78,7.39,14.66,24.38,4.18,2,2022-09-19,04:00:00
2022-09-19 05:00:00,614.17,0.04,8.48,16.99,6.62,14.02,24.22,4.43,2,2022-09-19,05:00:00
2022-09-19 06:00:00,634.19,0.08,8.31,15.02,5.84,13.0,23.66,4.81,2,2022-09-19,06:00:00
2022-09-19 07:00:00,720.98,0.34,10.45,12.16,6.44,13.73,24.69,5.83,2,2022-09-19,07:00:00
2022-09-19 08:00:00,781.06,1.19,11.48,12.7,6.97,13.53,24.51,6.33,2,2022-09-19,08:00:00
2022-09-19 09:00:00,720.98,1.23,9.6,20.74,7.03,11.53,21.55,6.52,2,2022-09-19,09:00:00
2022-09-19 10:00:00,574.11,0.61,6.68,31.11,5.9,8.55,14.26,4.18,1,2022-09-19,10:00:00
2022-09-19 11:00:00,554.08,0.47,6.85,33.26,7.51,9.18,14.13,3.99,1,2022-09-19,11:00:00
2022-09-19 12:00:00,520.71,0.3,7.11,37.55,8.94,8.78,13.22,3.74,1,2022-09-19,12:00:00
2022-09-19 13:00:00,467.3,0.17,7.11,42.2,8.82,7.49,11.49,3.2,1,2022-09-19,13:00:00
2022-09-19 14:00:00,440.6,0.1,7.03,44.7,8.34,6.71,10.29,2.91,1,2022-09-19,14:00:00
2022-09-19 15:00:00,423.91,0.06,6.0,46.49,7.15,6.35,9.59,2.6,1,2022-09-19,15:00:00
2022-09-19 16:00:00,427.25,0.09,5.57,47.92,5.78,6.43,9.82,2.63,1,2022-09-19,16:00:00
2022-09-19 17:00:00,467.3,0.04,6.85,45.78,5.54,7.07,11.07,2.91,1,2022-09-19,17:00:00
2022-09-19 18:00:00,507.35,0.01,8.14,42.56,5.84,8.23,12.78,3.07,1,2022-09-19,18:00:00
2022-09-19 19:00:00,534.06,0.0,8.48,40.41,6.2,9.69,15.48,3.58,1,2022-09-19,19:00:00
2022-09-19 20:00:00,540.73,0.0,8.14,39.34,6.56,10.85,18.13,3.83,2,2022-09-19,20:00:00
2022-09-19 21:00:00,534.06,0.0,7.71,37.91,6.79,11.21,19.99,3.83,2,2022-09-19,21:00:00
2022-09-19 22:00:00,534.06,0.0,7.63,36.48,6.97,11.45,21.53,3.89,2,2022-09-19,22:00:00
2022-09-19 23:00:00,514.03,0.0,7.2,36.12,6.62,10.41,21.14,3.55,2,2022-09-19,23:00:00
2022-09-20 00:00:00,473.98,0.0,6.17,36.48,5.96,8.14,17.93,2.91,1,2022-09-20,00:00:00
2022-09-20 01:00:00,447.27,0.0,5.06,37.55,5.36,6.95,15.06,2.5,1,2022-09-20,01:00:00
2022-09-20 02:00:00,440.6,0.0,4.63,38.27,5.13,6.6,13.57,2.56,1,2022-09-20,02:00:00
